ticker,company_name,listed_from,listed_to,capture_broad,capture_high,activity_rank,activity_median_regular_value_60,universe_source
NAIK,Adiwarna Anugerah Abadi Tbk.,2024-11-13,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NANO,Nanotech Indonesia Global Tbk.,2022-03-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NASA,Andalan Perkasa Abadi Tbk.,2017-08-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NASI,Wahana Inti Makmur Tbk.,2021-12-13,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NATO,Olympus Strategic Indonesia Tb,2019-01-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NAYZ,Hassana Boga Sejahtera Tbk.,2023-02-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NCKL,Trimegah Bangun Persada Tbk.,2023-04-12,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NELY,Pelayaran Nelly Dwi Putri Tbk.,2012-10-11,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NEST,Esta Indonesia Tbk.,2024-08-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NETV,MDTV Media Technologies Tbk.,2022-01-26,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NFCX,NFC Indonesia Tbk.,2018-07-12,,1,1,78.0,27197000.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NICE,Adhi Kartiko Pratama Tbk.,2024-01-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NICK,Charnic Capital Tbk.,2018-05-02,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NICL,PAM Mineral Tbk.,2021-07-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NIKL,Pelat Timah Nusantara Tbk.,2009-12-14,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NINE,Techno9 Indonesia Tbk.,2022-12-05,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NIRO,City Retail Developments Tbk.,2012-09-13,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NISP,Bank OCBC NISP Tbk.,1994-10-20,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NOBU,Bank Nationalnobu Tbk.,2013-05-20,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NPGF,Nusa Palapa Gemilang Tbk.,2021-04-14,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NRCA,Nusa Raya Cipta Tbk.,2013-06-27,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NSSS,Nusantara Sawit Sejahtera Tbk.,2023-03-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NTBK,Nusatama Berkah Tbk.,2022-02-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NUSA,Sinergi Megah Internusa Tbk.,2018-07-12,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
NZIA,Nusantara Almazia Tbk.,2019-09-25,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
OASA,Maharaksa Biru Energi Tbk.,2016-07-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
OBAT,Brigit Biofarmaka Teknologi Tb,2025-01-13,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
OBMD,OBM Drilchem Tbk.,2021-12-08,,1,1,28.0,121053800.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
OCAP,Onix Capital Tbk.,2003-10-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
OILS,Indo Oil Perkasa Tbk.,2021-09-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
OKAS,Ancora Indonesia Resources Tbk,2006-03-29,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
OLIV,Atlas Nexus Group Tbk.,2022-05-17,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
OMED,Jayamas Medica Industri Tbk.,2022-11-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
OMRE,Indonesia Prima Property Tbk,1994-08-22,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
OPMS,Optima Prima Metal Sinergi Tbk,2019-09-23,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PACK,Abadi Nusantara Hijau Investam,2023-02-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PADA,Personel Alih Daya Tbk.,2022-12-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PADI,Minna Padi Investama Sekuritas,2012-01-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PALM,Provident Investasi Bersama Tb,2012-10-08,,1,1,26.0,140096800.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PAMG,Bima Sakti Pertiwi Tbk.,2019-07-05,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PANI,Pantai Indah Kapuk Dua Tbk.,2018-09-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PANR,Panorama Sentrawisata Tbk.,2001-09-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PANS,Panin Sekuritas Tbk.,2000-05-31,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PART,Cipta Perdana Lancar Tbk.,2024-07-05,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PBID,Panca Budi Idaman Tbk.,2017-12-13,,1,1,9.0,351071400.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PBRX,Pan Brothers Tbk.,1990-08-16,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PBSA,Paramita Bangun Sarana Tbk.,2016-09-28,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PCAR,Prima Cakrawala Abadi Tbk.,2017-12-29,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PDES,Destinasi Tirta Nusantara Tbk,2008-07-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PDPP,Primadaya Plastisindo Tbk.,2022-11-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PEGE,Panca Global Kapital Tbk.,2005-06-24,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PEHA,Phapros Tbk.,2018-12-26,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PEVE,Penta Valent Tbk.,2023-01-24,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PGAS,Perusahaan Gas Negara (Persero,2003-12-15,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PGEO,Pertamina Geothermal Energy Tb,2023-02-24,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PGJO,Bahtera Bumi Raya Tbk.,2020-01-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PGLI,Pembangunan Graha Lestari Inda,2000-04-05,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PGUN,Pradiksi Gunatama Tbk.,2020-07-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PICO,Pelangi Indah Canindo Tbk,1996-09-23,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PIPA,Multi Makmur Lemindo Tbk.,2023-04-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PJAA,Pembangunan Jaya Ancol Tbk.,2004-07-02,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PJHB,Pelayaran Jaya Hidup Baru Tbk.,2025-11-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PKPK,Paragon Karya Perkasa Tbk.,2007-07-11,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PLAN,Planet Properindo Jaya Tbk.,2020-09-15,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PLAS,Polaris Investama Tbk,2001-03-16,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PLIN,Plaza Indonesia Realty Tbk.,1992-06-15,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PMJS,Putra Mandiri Jembar Tbk.,2019-12-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PMMP,Panca Mitra Multiperdana Tbk.,2020-12-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PMUI,Prima Multi Usaha Indonesia Tb,2025-07-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PNBN,Bank Pan Indonesia Tbk,1982-12-29,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PNBS,Bank Panin Dubai Syariah Tbk.,2014-01-15,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PNGO,AEP Pinago Plantations Tbk.,2020-08-31,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PNIN,Paninvest Tbk.,1983-09-20,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PNLF,Panin Financial Tbk.,1983-06-14,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PNSE,Pudjiadi & Sons Tbk.,1990-05-01,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
POLA,Pool Advista Finance Tbk.,2018-11-16,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
POLI,Pollux Hotels Group Tbk.,2019-01-10,,1,1,92.0,14241500.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
POLL,Pollux Properties Indonesia Tb,2018-07-11,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
POLU,Golden Flower Tbk.,2019-06-26,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
POLY,Asia Pacific Fibers Tbk,1991-03-12,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
POOL,Pool Advista Indonesia Tbk.,1991-05-20,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PORT,Nusantara Pelabuhan Handal Tbk,2017-03-16,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
POSA,Bliss Properti Indonesia Tbk.,2019-05-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
POWR,Cikarang Listrindo Tbk.,2016-06-14,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PPGL,Prima Globalindo Logistik Tbk.,2020-07-20,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PPRE,PP Presisi Tbk.,2017-11-24,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PPRI,Paperocks Indonesia Tbk.,2023-08-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PPRO,PP Properti Tbk.,2015-05-19,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PRAY,Famon Awal Bros Sedaya Tbk.,2022-11-08,,1,1,89.0,16028750.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PRDA,Prodia Widyahusada Tbk.,2016-12-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PRDL,Prodia Diagnostic Line Tbk.,2026-07-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PRIM,Royal Prima Tbk.,2018-05-15,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PSAB,J Resources Asia Pasifik Tbk.,2003-04-22,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PSAT,Pancaran Samudera Transport Tb,2025-07-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PSDN,Prasidha Aneka Niaga Tbk,1994-10-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PSGO,Palma Serasih Tbk.,2019-11-25,,1,1,63.0,38121800.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PSKT,Red Planet Indonesia Tbk.,1995-09-19,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PSSI,IMC Pelita Logistik Tbk.,2017-12-05,,1,1,58.0,44086200.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PTBA,Bukit Asam (Persero) Tbk.,2002-12-23,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PTDU,Djasa Ubersakti Tbk.,2020-12-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PTIS,Indo Straits Tbk.,2011-07-12,,1,0,102.0,6073300.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PTMP,Mitra Pack Tbk.,2023-03-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PTMR,Master Print Tbk.,2024-10-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PTPP,PP (Persero) Tbk.,2010-02-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PTPS,Pulau Subur Tbk.,2023-10-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PTPW,Pratama Widya Tbk.,2020-02-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PTRO,Petrosea Tbk.,1990-05-21,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PTSN,Sat Nusapersada Tbk,2007-11-08,,1,1,38.0,102240200.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PTSP,Pioneerindo Gourmet Internatio,1994-05-30,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PUDP,Pudjiadi Prestige Tbk.,1994-11-18,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PURA,Putra Rajawali Kencana Tbk.,2020-01-29,,1,1,22.0,176650500.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PURE,Trinitan Metals and Minerals T,2019-10-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PURI,Puri Global Sukses Tbk.,2020-09-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PWON,Pakuwon Jati Tbk.,1989-10-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PYFA,Pyridam Farma Tbk,2001-10-16,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
PZZA,Sarimelati Kencana Tbk.,2018-05-23,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RAAM,Tripar Multivision Plus Tbk.,2023-05-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RAFI,Sari Kreasi Boga Tbk.,2022-08-05,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RAJA,Rukun Raharja Tbk.,2006-04-19,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RALS,Ramayana Lestari Sentosa Tbk.,1996-07-24,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RANC,Supra Boga Lestari Tbk.,2012-06-07,,1,1,87.0,17071500.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RANS,Rans Entertainmen Indonesia Tb,2026-07-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RATU,Raharja Energi Cepu Tbk.,2025-01-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RBMS,Ristia Bintang Mahkotasejati T,1997-12-19,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RCCC,Utama Radar Cahaya Tbk.,2022-08-02,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RDTX,Roda Vivatex Tbk,1990-05-14,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
REAL,Repower Asia Indonesia Tbk.,2019-12-06,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RELF,Graha Mitra Asia Tbk.,2023-06-22,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RELI,Reliance Sekuritas Indonesia T,2005-07-13,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RGAS,Kian Santang Muliatama Tbk.,2023-11-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RICY,Ricky Putra Globalindo Tbk,1998-01-22,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RIGS,Rig Tenders Indonesia Tbk.,1990-03-05,,1,1,57.0,44381000.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RIMO,Rimo International Lestari Tbk,2000-11-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RISE,Jaya Sukses Makmur Sentosa Tbk,2018-07-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RLCO,Abadi Lestari Indonesia Tbk.,2025-12-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RMKE,RMK Energy Tbk.,2021-12-07,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RMKO,Royaltama Mulia Kontraktorindo,2023-07-31,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
ROCK,Rockfields Properti Indonesia,2020-09-10,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RODA,Pikko Land Development Tbk.,2001-10-22,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RONY,Aracord Nusantara Group Tbk.,2020-04-09,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
ROTI,Nippon Indosari Corpindo Tbk.,2010-06-28,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RSCH,Charlie Hospital Semarang Tbk.,2023-08-28,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RSGK,Kedoya Adyaraya Tbk.,2021-09-08,,1,1,86.0,17362750.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RUIS,Radiant Utama Interinsco Tbk.,2006-07-12,,1,1,40.0,92495850.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
RUNS,Global Sukses Solusi Tbk.,2021-09-08,,1,1,54.0,51335550.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SAFE,Steady Safe Tbk,1994-08-15,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SAGE,Saptausaha Gemilangindah Tbk.,2023-03-08,,1,1,46.0,74808550.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SAME,Sarana Meditama Metropolitan T,2013-01-11,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SAMF,Saraswanti Anugerah Makmur Tbk,2020-03-31,,1,1,83.0,17671600.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SAPX,Satria Antaran Prima Tbk.,2018-10-03,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SATU,Kota Satu Properti Tbk.,2018-11-05,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SBAT,Sejahtera Bintang Abadi Textil,2020-04-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SBMA,Surya Biru Murni Acetylene Tbk,2021-09-08,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SCCO,Supreme Cable Manufacturing &,1982-07-20,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SCMA,Surya Citra Media Tbk.,2002-07-16,,1,0,,,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
SCNP,Selaras Citra Nusantara Perkas,2020-09-07,,1,1,67.0,36055450.0,V4_X1_CLEAN_SECURITY_MASTER_PLUS_PRIMARY_LIQUID_60_SESSION_VALUE
